stride,access_size,test_ptr,mean,median,hit_rate,n
2,16,77,626.619,632.0,0.0,10000
2,16,78,565.4592,570.0,0.0,10000
2,16,79,432.2216,450.0,0.0,10000
2,16,80,582.767,596.0,0.0,10000
2,16,81,525.9924,544.0,0.0,10000
2,16,82,654.6286,636.0,0.0,10000
2,16,83,578.0484048404841,592,0.0,9999
2,16,84,534.6306630663066,566,0.0,9999
2,16,85,572.8799759951991,606.0,0.0,9998
2,16,86,540.6502,574.0,0.0,10000
2,16,87,582.2644,616.0,0.0,10000
2,16,88,588.1824,592.0,0.0,10000
2,16,89,544.5585117023405,604.0,0.0,9998
2,16,90,607.6085608560857,632,0.0,9999
2,16,91,574.3832,582.0,0.0,10000
2,16,92,643.4927492749275,746,0.0,9999
2,16,93,514.4648464846484,530,0.0,9999
2,16,94,603.534,606.0,0.0,10000
2,16,95,529.3745374537453,542,0.0,9999
2,16,96,564.472,570.0,0.0,10000
2,16,97,571.2532,596.0,0.0,10000
2,16,98,572.5424,566.0,0.0,10000
2,16,99,532.1642328465693,536.0,0.0,9998
2,17,0,546.9255851170234,574.0,0.0,9998
2,17,1,523.3836,544.0,0.0,10000
2,17,2,611.7056,638.0,0.0,10000
2,17,3,598.9228922892289,622,0.0,9999
2,17,4,566.8506,576.0,0.0,10000
2,17,5,642.934,634.0,0.0,10000
2,17,6,485.36867373474695,560.0,0.0,9998
2,17,7,496.252,516.0,0.0,10000
2,17,8,502.7956,518.0,0.0,10000
2,17,9,526.8994899489949,538,0.0,9999
2,17,10,500.5881176235247,534.0,0.0,9998
2,17,11,640.4704940988198,636.0,0.0,9998
2,17,12,614.4314431443145,620,0.0,9999
2,17,13,543.3945394539454,566,0.0,9999
2,17,14,579.9622,616.0,0.0,10000
2,17,15,589.5746724017205,616,0.0,9997
2,17,16,517.4470341102331,538,0.0,9997
2,17,17,565.9669933986797,578.0,0.0,9998
2,17,18,559.4498899779956,572.0,0.0,9998
2,17,19,559.2056,552.0,0.0,10000
2,17,20,550.895,562.0,0.0,10000
2,17,21,488.432,498.0,0.0,10000
2,17,22,594.6312,578.0,0.0,10000
2,17,23,508.5532553255326,516,0.0,9999
2,17,24,572.7176717671767,598,0.0,9999
2,17,25,613.9656,608.0,0.0,10000
2,17,26,576.4058,584.0,0.0,10000
2,17,27,570.853,582.0,0.0,10000
2,17,28,614.9356,640.0,0.0,10000
2,17,29,497.1516,520.0,0.0,10000
2,17,30,583.815,588.0,0.0,10000
2,17,31,606.1948389677935,632.0,0.0,9998
2,17,32,579.4928478543563,592,0.0,9997
2,17,33,591.1877187718771,560,0.0,9999
2,17,34,571.6563656365637,596,0.0,9999
2,17,35,569.3341334133413,588,0.0,9999
2,17,36,591.3418,624.0,0.0,10000
2,17,37,578.2704270427042,586,0.0,9999
2,17,38,495.03040608121626,508.0,0.0,9998
2,17,39,580.4766,614.0,0.0,10000
2,17,40,600.7054,616.0,0.0,10000
2,17,41,533.7767776777678,552,0.0,9999
2,17,42,593.2874,592.0,0.0,10000
2,17,43,654.1730346069214,638.0,0.0,9998
2,17,44,611.3356,616.0,0.0,10000
2,17,45,482.034,482.0,0.0,10000
2,17,46,498.0754,512.0,0.0,10000
2,17,47,559.5245524552455,534,0.0,9999
2,17,48,681.3751375137514,638,0.0,9999
2,17,49,635.034910473142,636,0.0,9997
2,17,50,578.5502,606.0,0.0,10000
2,17,51,509.7801780178018,506,0.0,9999
2,17,52,604.8522,616.0,0.0,10000
2,17,53,606.2844284428443,634,0.0,9999
2,17,54,593.8983898389839,592,0.0,9999
2,17,55,562.2826282628263,578,0.0,9999
2,17,56,492.7628762876288,486,0.0,9999
2,17,57,568.3748,614.0,0.0,10000
2,17,58,601.8982,596.0,0.0,10000
2,17,59,609.182,624.0,0.0,10000
2,17,60,581.9261926192619,610,0.0,9999
2,17,61,547.3276,568.0,0.0,10000
2,17,62,645.5653565356536,640,0.0,9999
2,17,63,593.9972,616.0,0.0,10000
2,17,64,592.5852,610.0,0.0,10000
2,17,65,580.9537907581516,594.0,0.0,9998
2,17,66,561.1898379675935,584.0,0.0,9998
2,17,67,485.3211321132113,494,0.0,9999
2,17,68,544.2962296229623,558,0.0,9999
2,17,69,590.4134413441344,596,0.0,9999
2,17,70,576.0348,584.0,0.0,10000
2,17,71,600.4018803760753,618.0,0.0,9998
2,17,72,618.3758375837584,634,0.0,9999
2,17,73,568.9594,590.0,0.0,10000
2,17,74,547.0077023106932,548,0.0,9997
2,17,75,667.8493849384938,630,0.0,9999
2,17,76,605.123,630.0,0.0,10000
2,17,77,580.4272427242724,606,0.0,9999
2,17,78,587.1007100710071,588,0.0,9999
2,17,79,569.4172,590.0,0.0,10000
2,17,80,597.119,618.0,0.0,10000
2,17,81,673.5884,740.0,0.0,10000
2,17,82,577.8169816981698,596,0.0,9999
2,17,83,454.9536,462.0,0.0,10000
2,17,84,594.5914,596.0,0.0,10000
2,17,85,484.5634,474.0,0.0,10000
2,17,86,626.6352,634.0,0.0,10000
2,17,87,497.4743474347435,466,0.0,9999
2,17,88,669.2441244124412,758,0.0,9999
2,17,89,573.8245473642093,572,0.0,9997
2,17,90,586.0576,614.0,0.0,10000
2,17,91,532.273,540.0,0.0,10000
2,17,92,621.6765029508853,636,0.0,9997
2,17,93,586.5198,596.0,0.0,10000
2,17,94,627.8149629925986,622.0,0.0,9998
2,17,95,631.7181718171818,634,0.0,9999
2,17,96,500.25442544254423,504,0.0,9999
2,17,97,517.4455445544554,534,0.0,9999
2,17,98,520.2726545309062,532.0,0.0,9998
2,17,99,576.2012,586.0,0.0,10000
2,18,0,506.8549709941988,508.0,0.0,9998
2,18,1,568.4306,564.0,0.0,10000
2,18,2,507.823,512.0,0.0,10000
2,18,3,508.0272,508.0,0.0,10000
2,18,4,428.905,420.0,0.0,10000
2,18,5,552.3122,542.0,0.0,10000
2,18,6,397.3666,440.0,0.0,10000
2,18,7,513.2435243524352,522,0.0,9999
2,18,8,550.5488548854886,526,0.0,9999
2,18,9,542.5636,514.0,0.0,10000
2,18,10,451.998199639928,454.0,0.0,9998
2,18,11,456.88248824882487,470,0.0,9999
2,18,12,422.6904690469047,444,0.0,9999
2,18,13,433.2608,460.0,0.0,10000
2,18,14,542.7928792879288,528,0.0,9999
2,18,15,536.8347669533907,556.0,0.0,9998
2,18,16,540.4230423042304,568,0.0,9999
2,18,17,627.0843084308431,668,0.0,9999
2,18,18,496.228,486.0,0.0,10000
2,18,19,522.5831166233247,544.0,0.0,9998
2,18,20,520.7862,538.0,0.0,10000
2,18,21,487.2134,478.0,0.0,10000
2,18,22,528.0616,546.0,0.0,10000
2,18,23,529.8853885388539,590,0.0,9999
2,18,24,486.58525852585257,492,0.0,9999
2,18,25,456.2408,464.0,0.0,10000
2,18,26,453.1952,458.0,0.0,10000
2,18,27,542.9396,560.0,0.0,10000
2,18,28,482.3378,482.0,0.0,10000
2,18,29,515.5854,508.0,0.0,10000
2,18,30,632.1656165616562,684,0.0,9999
2,18,31,499.87858785878586,516,0.0,9999
2,18,32,526.796,552.0,0.0,10000
2,18,33,516.1760176017601,538,0.0,9999
2,18,34,428.9502,458.0,0.0,10000
2,18,35,508.606,498.0,0.0,10000
2,18,36,498.6934693469347,516,0.0,9999
2,18,37,532.652,522.0,0.0,10000
2,18,38,516.0314,532.0,0.0,10000
2,18,39,515.0866,526.0,0.0,10000
2,18,40,485.7801780178018,494,0.0,9999
2,18,41,516.7524,544.0,0.0,10000
2,18,42,523.0896,548.0,0.0,10000
2,18,43,517.1684,528.0,0.0,10000
2,18,44,528.7772777277728,534,0.0,9999
2,18,45,468.9509901980396,474.0,0.0,9998
2,18,46,433.3008,428.0,0.0,10000
2,18,47,453.19,458.0,0.0,10000
2,18,48,519.5062,554.0,0.0,10000
2,18,49,463.7102,470.0,0.0,10000
2,18,50,502.9864,514.0,0.0,10000
2,18,51,539.2761276127612,570,0.0,9999
2,18,52,501.1095109510951,526,0.0,9999
2,18,53,452.7906790679068,460,0.0,9999
2,18,54,512.0854170834167,520.0,0.0,9998
2,18,55,499.0558,504.0,0.0,10000
2,18,56,545.7971594318864,566.0,0.0,9998
2,18,57,479.088,496.0,0.0,10000
2,18,58,418.8348,422.0,0.0,10000
2,18,59,513.1476,526.0,0.0,10000
2,18,60,547.8436,548.0,0.0,10000
2,18,61,534.1648,558.0,0.0,10000
2,18,62,475.88518851885186,474,0.0,9999
2,18,63,463.2017201720172,476,0.0,9999
2,18,64,530.8138813881388,534,0.0,9999
2,18,65,415.6642,412.0,0.0,10000
2,18,66,476.2296229622962,468,0.0,9999
2,18,67,512.3982398239824,510,0.0,9999
2,18,68,421.2865286528653,428,0.0,9999
2,18,69,582.4896489648964,576,0.0,9999
2,18,70,470.04020402040203,472,0.0,9999
2,18,71,545.1502300460093,548.0,0.0,9998
2,18,72,521.1878375675135,540.0,0.0,9998
2,18,73,543.332,546.0,0.0,10000
2,18,74,521.4496,540.0,0.0,10000
2,18,75,440.0802080208021,448,0.0,9999
2,18,76,461.715,446.0,0.0,10000
2,18,77,497.91379137913793,520,0.0,9999
2,18,78,530.8532,494.0,0.0,10000
2,18,79,365.2723272327233,384,0.0,9999
2,18,80,389.76437643764376,412,0.0,9999
2,18,81,524.7904790479048,542,0.0,9999
2,18,82,513.7193719371937,532,0.0,9999
2,18,83,511.0036,526.0,0.0,10000
2,18,84,519.6343634363436,550,0.0,9999
2,18,85,513.4661466146615,534,0.0,9999
2,18,86,406.2778,404.0,0.0,10000
2,18,87,559.7137713771377,540,0.0,9999
2,18,88,517.9272,522.0,0.0,10000
2,18,89,554.4138413841384,558,0.0,9999
2,18,90,499.0966,522.0,0.0,10000
2,18,91,481.1269126912691,482,0.0,9999
2,18,92,503.806,510.0,0.0,10000
2,18,93,512.2114,526.0,0.0,10000
2,18,94,470.88628862886287,494,0.0,9999
2,18,95,536.0492,564.0,0.0,10000
2,18,96,501.9684,548.0,0.0,10000
2,18,97,517.7902,532.0,0.0,10000
2,18,98,426.8288,434.0,0.0,10000
2,18,99,425.1124224844969,422.0,0.0,9998
2,19,0,514.3646729345869,540.0,0.0,9998
2,19,1,502.249,498.0,0.0,10000
2,19,2,522.5054,540.0,0.0,10000
2,19,3,513.1080216043208,550.0,0.0,9998
2,19,4,485.33193319331934,500,0.0,9999
2,19,5,542.5154515451545,564,0.0,9999
2,19,6,519.8394,550.0,0.0,10000
2,19,7,535.0432,542.0,0.0,10000
2,19,8,485.66596659665964,488,0.0,9999
2,19,9,495.789,496.0,0.0,10000
2,19,10,547.8011602320464,534.0,0.0,9998
2,19,11,500.8672,526.0,0.0,10000
2,19,12,520.0466,544.0,0.0,10000
2,19,13,526.377275455091,548.0,0.0,9998
2,19,14,519.5489548954896,542,0.0,9999
2,19,15,499.8672,512.0,0.0,10000
2,19,16,504.585,514.0,0.0,10000
2,19,17,443.3477347734773,460,0.0,9999
2,19,18,489.494,502.0,0.0,10000
2,19,19,379.9324,384.0,0.0,10000
2,19,20,560.7278727872788,558,0.0,9999
2,19,21,471.2628,480.0,0.0,10000
2,19,22,418.845,422.0,0.0,10000
2,19,23,508.24244848969795,514.0,0.0,9998
2,19,24,528.3892,554.0,0.0,10000
2,19,25,518.6270627062706,518,0.0,9999
2,19,26,447.8409840984098,476,0.0,9999
2,19,27,555.4934,560.0,0.0,10000
2,19,28,525.5141028205641,524.0,0.0,9998
2,19,29,504.75507550755077,510,0.0,9999
2,19,30,492.14921492149216,536,0.0,9999
2,19,31,488.2168,492.0,0.0,10000
2,19,32,499.55651130226045,498.0,0.0,9998
2,19,33,489.5498,492.0,0.0,10000
2,19,34,522.7434743474347,550,0.0,9999
2,19,35,502.6464,506.0,0.0,10000
2,19,36,566.7354735473548,566,0.0,9999
2,19,37,500.3224,510.0,0.0,10000
2,19,38,526.5798,536.0,0.0,10000
2,19,39,376.1766,384.0,0.0,10000
2,19,40,511.6265626562656,516,0.0,9999
2,19,41,649.1014,674.0,0.0,10000
2,19,42,416.1026,442.0,0.0,10000
2,19,43,557.0679067906791,562,0.0,9999
2,19,44,497.9344,526.0,0.0,10000
2,19,45,500.4134,488.0,0.0,10000
2,19,46,406.1508301660332,412.0,0.0,9998
2,19,47,450.8091618323665,456.0,0.0,9998
2,19,48,523.1883188318832,548,0.0,9999
2,19,49,519.1401140114011,548,0.0,9999
2,19,50,470.84068406840686,480,0.0,9999
2,19,51,524.4806,544.0,0.0,10000
2,19,52,523.6516,548.0,0.0,10000
2,19,53,516.6758675867587,512,0.0,9999
2,19,54,508.03660366036604,522,0.0,9999
2,19,55,526.955695569557,524,0.0,9999
2,19,56,528.0894,532.0,0.0,10000
2,19,57,537.6077607760776,568,0.0,9999
2,19,58,431.9264,436.0,0.0,10000
2,19,59,526.4364,546.0,0.0,10000
2,19,60,516.7552755275527,518,0.0,9999
2,19,61,475.2028,486.0,0.0,10000
2,19,62,514.011601160116,520,0.0,9999
2,19,63,529.4063406340634,528,0.0,9999
2,19,64,446.3142,468.0,0.0,10000
2,19,65,470.399,490.0,0.0,10000
2,19,66,420.963,438.0,0.0,10000
2,19,67,510.0808080808081,540,0.0,9999
2,19,68,599.8303830383038,576,0.0,9999
2,19,69,501.4026,528.0,0.0,10000
2,19,70,514.2194,538.0,0.0,10000
2,19,71,555.6175617561756,562,0.0,9999
2,19,72,502.5118,510.0,0.0,10000
2,19,73,531.625325065013,548.0,0.0,9998
2,19,74,509.8002,528.0,0.0,10000
2,19,75,513.322,534.0,0.0,10000
2,19,76,436.3766,442.0,0.0,10000
2,19,77,503.53675367536755,512,0.0,9999
2,19,78,453.7083708370837,460,0.0,9999
2,19,79,550.4108410841084,538,0.0,9999
2,19,80,406.2704270427043,430,0.0,9999
2,19,81,517.7139141742523,540,0.0,9997
2,19,82,547.8123812381239,546,0.0,9999
2,19,83,391.98519851985196,376,0.0,9999
2,19,84,512.5600560056006,534,0.0,9999
2,19,85,500.3466346634663,500,0.0,9999
2,19,86,558.7288,510.0,0.0,10000
2,19,87,465.3921392139214,476,0.0,9999
2,19,88,577.1002,550.0,0.0,10000
2,19,89,501.6657665766577,536,0.0,9999
2,19,90,500.1968,506.0,0.0,10000
2,19,91,511.4361436143614,544,0.0,9999
2,19,92,568.837,546.0,0.0,10000
2,19,93,501.8957895789579,502,0.0,9999
2,19,94,503.0571057105711,516,0.0,9999
2,19,95,525.6592,550.0,0.0,10000
2,19,96,485.9248,480.0,0.0,10000
2,19,97,506.6010601060106,526,0.0,9999
2,19,98,487.01970197019705,496,0.0,9999
2,19,99,517.4714,538.0,0.0,10000
2,20,0,503.26532653265326,528,0.0,9999
2,20,1,481.99419883976793,492.0,0.0,9998
2,20,2,464.46524652465246,450,0.0,9999
2,20,3,535.6832,550.0,0.0,10000
2,20,4,490.73647364736473,504,0.0,9999
2,20,5,515.8714,544.0,0.0,10000
2,20,6,446.0142028405681,516.0,0.0,9998
2,20,7,607.318,648.0,0.0,10000
2,20,8,523.9592,528.0,0.0,10000
2,20,9,455.43,472.0,0.0,10000
2,20,10,412.65746574657464,402,0.0,9999
2,20,11,479.1936,484.0,0.0,10000
2,20,12,471.5761576157616,472,0.0,9999
2,20,13,498.263,524.0,0.0,10000
2,20,14,492.78147814781477,492,0.0,9999
2,20,15,498.3858385838584,526,0.0,9999
2,20,16,499.1841184118412,492,0.0,9999
2,20,17,486.8566,484.0,0.0,10000
2,20,18,490.1652,500.0,0.0,10000
2,20,19,386.3518,380.0,0.0,10000
2,20,20,501.6855685568557,522,0.0,9999
2,20,21,490.0770077007701,518,0.0,9999
2,20,22,531.2219221922193,534,0.0,9999
2,20,23,550.6724017205162,552,0.0,9997
2,20,24,515.647,500.0,0.0,10000
2,20,25,406.8036,418.0,0.0,10000
2,20,26,519.8201820182019,540,0.0,9999
2,20,27,506.95009500950096,528,0.0,9999
2,20,28,524.8215643128626,508.0,0.0,9998
2,20,29,430.87168716871685,450,0.0,9999
2,20,30,430.0402080416083,412.0,0.0,9998
2,20,31,489.2088,510.0,0.0,10000
2,20,32,521.262,532.0,0.0,10000
2,20,33,505.4612922584517,526.0,0.0,9998
2,20,34,522.4624,552.0,0.0,10000
2,20,35,444.9044,450.0,0.0,10000
2,20,36,486.4742948589718,518.0,0.0,9998
2,20,37,509.7097709770977,526,0.0,9999
2,20,38,545.3688,532.0,0.0,10000
2,20,39,509.5824,526.0,0.0,10000
2,20,40,482.65686568656866,486,0.0,9999
2,20,41,402.2268453690738,402.0,0.0,9998
2,20,42,492.8188,506.0,0.0,10000
2,20,43,496.33363336333633,496,0.0,9999
2,20,44,399.24172417241726,400,0.0,9999
2,20,45,529.995599559956,536,0.0,9999
2,20,46,403.45634563456343,408,0.0,9999
2,20,47,519.152,540.0,0.0,10000
2,20,48,496.2154,508.0,0.0,10000
2,20,49,460.2576,460.0,0.0,10000
2,20,50,541.7438,548.0,0.0,10000
2,20,51,481.3677367736774,486,0.0,9999
2,20,52,521.9406,512.0,0.0,10000
2,20,53,534.0974097409741,560,0.0,9999
2,20,54,498.5638,518.0,0.0,10000
2,20,55,434.25402540254026,430,0.0,9999
2,20,56,491.0697069706971,516,0.0,9999
2,20,57,414.7448744874487,420,0.0,9999
2,20,58,445.9768,466.0,0.0,10000
2,20,59,507.002900290029,496,0.0,9999
2,20,60,437.5752,446.0,0.0,10000
2,20,61,481.2544,470.0,0.0,10000
2,20,62,497.33833383338333,524,0.0,9999
2,20,63,447.06310631063104,442,0.0,9999
2,20,64,500.1618,522.0,0.0,10000
2,20,65,540.936693669367,522,0.0,9999
2,20,66,487.511,508.0,0.0,10000
2,20,67,524.5018,538.0,0.0,10000
2,20,68,388.6266,388.0,0.0,10000
2,20,69,506.5098,572.0,0.0,10000
2,20,70,494.2492,504.0,0.0,10000
2,20,71,535.198,542.0,0.0,10000
2,20,72,376.3064,376.0,0.0,10000
2,20,73,505.95019501950196,510,0.0,9999
2,20,74,515.7636,506.0,0.0,10000
2,20,75,499.9754,494.0,0.0,10000
2,20,76,498.4452,484.0,0.0,10000
2,20,77,414.218,430.0,0.0,10000
2,20,78,404.9062,430.0,0.0,10000
2,20,79,500.155,504.0,0.0,10000
2,20,80,508.7208,518.0,0.0,10000
2,20,81,504.3484,510.0,0.0,10000
2,20,82,504.83168316831683,530,0.0,9999
2,20,83,468.0942,474.0,0.0,10000
2,20,84,489.67456745674565,494,0.0,9999
2,20,85,495.12711271127114,520,0.0,9999
2,20,86,434.1954,444.0,0.0,10000
2,20,87,360.2042,368.0,0.0,10000
2,20,88,500.0002,526.0,0.0,10000
2,20,89,482.715,500.0,0.0,10000
2,20,90,468.65126512651267,474,0.0,9999
2,20,91,459.0604,468.0,0.0,10000
2,20,92,496.3728,516.0,0.0,10000
2,20,93,541.5451545154516,534,0.0,9999
2,20,94,505.5386,522.0,0.0,10000
2,20,95,417.48434843484347,442,0.0,9999
2,20,96,477.74537453745376,516,0.0,9999
2,20,97,346.0838083808381,350,0.0,9999
2,20,98,516.7824,522.0,0.0,10000
2,20,99,502.687,506.0,0.0,10000
2,21,0,477.6558,482.0,0.0,10000
2,21,1,462.2966,468.0,0.0,10000
2,21,2,479.37393739373937,480,0.0,9999
2,21,3,452.1124224844969,482.0,0.0,9998
2,21,4,448.668,450.0,0.0,10000
2,21,5,469.0468,470.0,0.0,10000
2,21,6,379.2414,422.0,0.0,10000
2,21,7,468.3080308030803,478,0.0,9999
2,21,8,549.8052,514.0,0.0,10000
2,21,9,535.8603720744148,504.0,0.0,9998
2,21,10,538.7804,544.0,0.0,10000
2,21,11,467.3512,468.0,0.0,10000
2,21,12,546.3374,526.0,0.0,10000
2,21,13,495.5256,496.0,0.0,10000
2,21,14,525.8407840784079,548,0.0,9999
2,21,15,485.03850385038504,460,0.0,9999
2,21,16,465.9948,474.0,0.0,10000
2,21,17,497.7043704370437,522,0.0,9999
2,21,18,503.0763076307631,532,0.0,9999
2,21,19,480.1856371274255,488.0,0.0,9998
2,21,20,404.7934793479348,422,0.0,9999
2,21,21,531.3290658131626,532.0,0.0,9998
2,21,22,516.1434143414341,512,0.0,9999
2,21,23,494.8996899689969,514,0.0,9999
2,21,24,496.89568956895687,528,0.0,9999
2,21,25,496.656,508.0,0.0,10000
2,21,26,461.5129025805161,456.0,0.0,9998
2,21,27,517.5393539353936,544,0.0,9999
2,21,28,474.4818481848185,486,0.0,9999
2,21,29,501.4044,514.0,0.0,10000
2,21,30,492.636,522.0,0.0,10000
2,21,31,480.4580458045805,488,0.0,9999
2,21,32,487.2756,470.0,0.0,10000
2,21,33,471.7728,476.0,0.0,10000
2,21,34,439.6056,444.0,0.0,10000
2,21,35,468.3464,474.0,0.0,10000
2,21,36,427.371,436.0,0.0,10000
2,21,37,432.82728272827285,436,0.0,9999
2,21,38,420.565,420.0,0.0,10000
2,21,39,502.9752,510.0,0.0,10000
2,21,40,541.057105710571,544,0.0,9999
2,21,41,489.7512,476.0,0.0,10000
2,21,42,500.74247424742475,530,0.0,9999
2,21,43,510.25122512251227,540,0.0,9999
2,21,44,347.7988,342.0,0.0,10000
2,21,45,463.93,480.0,0.0,10000
2,21,46,500.3706,510.0,0.0,10000
2,21,47,509.6723672367237,530,0.0,9999
2,21,48,485.3401340134013,516,0.0,9999
2,21,49,563.057505750575,556,0.0,9999
2,21,50,510.8742,508.0,0.0,10000
2,21,51,443.6711671167117,460,0.0,9999
2,21,52,466.26902690269026,482,0.0,9999
2,21,53,464.757,468.0,0.0,10000
2,21,54,455.7768,456.0,0.0,10000
2,21,55,476.4078,478.0,0.0,10000
2,21,56,518.03400340034,534,0.0,9999
2,21,57,491.6371637163716,522,0.0,9999
2,21,58,513.6926,534.0,0.0,10000
2,21,59,474.2806,500.0,0.0,10000
2,21,60,536.572,528.0,0.0,10000
2,21,61,483.1676,494.0,0.0,10000
2,21,62,431.3376,442.0,0.0,10000
2,21,63,490.4948,516.0,0.0,10000
2,21,64,509.84158415841586,520,0.0,9999
2,21,65,534.3864386438644,532,0.0,9999
2,21,66,510.2916583316663,538.0,0.0,9998
2,21,67,500.7142714271427,514,0.0,9999
2,21,68,414.65666566656665,436,0.0,9999
2,21,69,516.8452,536.0,0.0,10000
2,21,70,508.5010501050105,528,0.0,9999
2,21,71,407.3406,432.0,0.0,10000
2,21,72,494.4114,512.0,0.0,10000
2,21,73,417.2893289328933,426,0.0,9999
2,21,74,454.4836,468.0,0.0,10000
2,21,75,424.1692,424.0,0.0,10000
2,21,76,503.3686,512.0,0.0,10000
2,21,77,421.072,428.0,0.0,10000
2,21,78,347.6128,338.0,0.0,10000
2,21,79,453.5867586758676,462,0.0,9999
2,21,80,458.8906,442.0,0.0,10000
2,21,81,499.84118411841183,492,0.0,9999
2,21,82,449.75737573757374,430,0.0,9999
2,21,83,494.558,518.0,0.0,10000
2,21,84,350.9658,352.0,0.0,10000
2,21,85,492.7800780078008,500,0.0,9999
2,21,86,485.7576,482.0,0.0,10000
2,21,87,443.3244,472.0,0.0,10000
2,21,88,431.195,444.0,0.0,10000
2,21,89,526.3630363036303,542,0.0,9999
2,21,90,353.33953395339535,356,0.0,9999
2,21,91,512.624524904981,538.0,0.0,9998
2,21,92,496.6484,518.0,0.0,10000
2,21,93,495.7025702570257,522,0.0,9999
2,21,94,484.9908,504.0,0.0,10000
2,21,95,428.3652,432.0,0.0,10000
2,21,96,449.9992,452.0,0.0,10000
2,21,97,461.14371437143717,456,0.0,9999
2,21,98,630.1876,654.0,0.0,10000
2,21,99,471.7708,478.0,0.0,10000
2,22,0,384.1032,382.0,0.0,10000
2,22,1,494.8484,510.0,0.0,10000
2,22,2,463.62816281628164,464,0.0,9999
2,22,3,498.7052,506.0,0.0,10000
2,22,4,487.1976,510.0,0.0,10000
2,22,5,453.6082,454.0,0.0,10000
2,22,6,452.6573314662933,490.0,0.0,9998
2,22,7,377.4448,382.0,0.0,10000
2,22,8,433.1594,426.0,0.0,10000
2,22,9,445.1781178117812,428,0.0,9999
2,22,10,539.7184,540.0,0.0,10000
2,22,11,499.4999499949995,518,0.0,9999
2,22,12,438.4698,434.0,0.0,10000
2,22,13,419.9085817163433,438.0,0.0,9998
2,22,14,478.83768376837685,506,0.0,9999
2,22,15,436.7896,418.0,0.0,10000
2,22,16,416.6358,422.0,0.0,10000
2,22,17,448.0656,454.0,0.0,10000
2,22,18,580.7218,648.0,0.0,10000
2,22,19,475.48649729945987,496.0,0.0,9998
2,22,20,454.80476095219046,462.0,0.0,9998
2,22,21,410.9152,404.0,0.0,10000
2,22,22,471.7031703170317,478,0.0,9999
2,22,23,479.98319831983196,506,0.0,9999
2,22,24,385.1472,386.0,0.0,10000
2,22,25,455.54875487548753,422,0.0,9999
2,22,26,468.6342634263426,474,0.0,9999
2,22,27,408.203,400.0,0.0,10000
2,22,28,475.6052,488.0,0.0,10000
2,22,29,451.28612861286126,454,0.0,9999
2,22,30,474.4074814962993,486.0,0.0,9998
2,22,31,465.4721472147215,462,0.0,9999
2,22,32,534.9682,526.0,0.0,10000
2,22,33,450.1434,464.0,0.0,10000
2,22,34,406.263,412.0,0.0,10000
2,22,35,464.4,486.0,0.0,10000
2,22,36,504.6212,526.0,0.0,10000
2,22,37,435.4854970994199,444.0,0.0,9998
2,22,38,479.54635463546356,498,0.0,9999
2,22,39,411.7181718171817,408,0.0,9999
2,22,40,466.1830183018302,468,0.0,9999
2,22,41,438.8254,428.0,0.0,10000
2,22,42,492.1212121212121,502,0.0,9999
2,22,43,453.4468,470.0,0.0,10000
2,22,44,489.0734146829366,512.0,0.0,9998
2,22,45,426.5974,434.0,0.0,10000
2,22,46,510.6536,520.0,0.0,10000
2,22,47,573.0886177235448,544.0,0.0,9998
2,22,48,582.6736,648.0,0.0,10000
2,22,49,394.6748,408.0,0.0,10000
2,22,50,480.6244,476.0,0.0,10000
2,22,51,491.5512,506.0,0.0,10000
2,22,52,428.6588,408.0,0.0,10000
2,22,53,480.6036603660366,500,0.0,9999
2,22,54,517.4475447544754,526,0.0,9999
2,22,55,468.5658565856586,492,0.0,9999
2,22,56,490.829,502.0,0.0,10000
2,22,57,464.0564,464.0,0.0,10000
2,22,58,409.7496,434.0,0.0,10000
2,22,59,367.7962,356.0,0.0,10000
2,22,60,478.042,494.0,0.0,10000
2,22,61,451.9364,448.0,0.0,10000
2,22,62,456.33683368336835,430,0.0,9999
2,22,63,447.4105410541054,436,0.0,9999
2,22,64,457.6335633563356,470,0.0,9999
2,22,65,444.30386077215445,464.0,0.0,9998
2,22,66,385.8702,378.0,0.0,10000
2,22,67,472.9826,506.0,0.0,10000
2,22,68,403.3019301930193,412,0.0,9999
2,22,69,387.003700370037,390,0.0,9999
2,22,70,476.3242,486.0,0.0,10000
2,22,71,502.952,504.0,0.0,10000
2,22,72,392.5514551455145,414,0.0,9999
2,22,73,477.5873587358736,490,0.0,9999
2,22,74,473.3874,500.0,0.0,10000
2,22,75,482.5912,506.0,0.0,10000
2,22,76,469.54815481548155,492,0.0,9999
2,22,77,497.9544,484.0,0.0,10000
2,22,78,399.3323332333233,402,0.0,9999
2,22,79,459.0879087908791,480,0.0,9999
2,22,80,505.708,510.0,0.0,10000
2,22,81,478.4762,468.0,0.0,10000
2,22,82,501.4388,522.0,0.0,10000
2,22,83,443.375,454.0,0.0,10000
2,22,84,473.1166,466.0,0.0,10000
2,22,85,508.1164,524.0,0.0,10000
2,22,86,423.8708,432.0,0.0,10000
2,22,87,482.1052,508.0,0.0,10000
2,22,88,519.3986,530.0,0.0,10000
2,22,89,494.7222,512.0,0.0,10000
2,22,90,475.01470147014703,492,0.0,9999
2,22,91,481.5556,498.0,0.0,10000
2,22,92,411.298,414.0,0.0,10000
2,22,93,427.6758,434.0,0.0,10000
2,22,94,447.0468,454.0,0.0,10000
2,22,95,452.0886,454.0,0.0,10000
2,22,96,459.65196519651965,428,0.0,9999
